# Forces      
# CofR        : (0.0000000e+00 0.0000000e+00 0.0000000e+00)
# Time        forces(pressure viscous porous)	moments(pressure viscous porous)
4.644         	((-1.2607655e+01 -5.3894933e+02 -1.3663323e-15) (-2.9425137e-03 3.0354639e-03 -1.4884952e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.5114665e+02 3.7917209e+00 3.5817411e-04) (8.2531675e-04 7.8800818e-04 4.9256388e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
4.645         	((-1.2572113e+01 -5.3884336e+02 -1.3664343e-15) (-2.9699921e-03 3.0292617e-03 -1.4799004e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.5110855e+02 3.7860789e+00 3.5746535e-04) (8.2483069e-04 7.9767489e-04 4.9608064e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
4.646         	((-1.2534675e+01 -5.3873460e+02 -1.3665643e-15) (-2.9974087e-03 3.0230595e-03 -1.4712945e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.5106942e+02 3.7794417e+00 3.5669077e-04) (8.2434658e-04 8.0731699e-04 4.9958794e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
4.647         	((-1.2499048e+01 -5.3862891e+02 -1.3665315e-15) (-3.0247551e-03 3.0168503e-03 -1.4627123e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.5103143e+02 3.7736574e+00 3.5590541e-04) (8.2386454e-04 8.1693388e-04 5.0308469e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
4.648         	((-1.2463349e+01 -5.3852387e+02 -1.3665105e-15) (-3.0520399e-03 3.0106437e-03 -1.4541078e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.5099377e+02 3.7681502e+00 3.5518130e-04) (8.2338794e-04 8.2652783e-04 5.0657259e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
4.649         	((-1.2426752e+01 -5.3841775e+02 -1.3665940e-15) (-3.0792489e-03 3.0044686e-03 -1.4454852e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.5095543e+02 3.7620007e+00 3.5448273e-04) (8.2291664e-04 8.3609511e-04 5.1005087e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
4.65          	((-1.2389346e+01 -5.3831360e+02 -1.3665297e-15) (-3.1063911e-03 2.9983003e-03 -1.4368817e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.5091754e+02 3.7555326e+00 3.5372360e-04) (8.2244302e-04 8.4563912e-04 5.1351894e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
4.651         	((-1.2352949e+01 -5.3821019e+02 -1.3665376e-15) (-3.1334636e-03 2.9921492e-03 -1.4282922e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.5087971e+02 3.7497139e+00 3.5289509e-04) (8.2196867e-04 8.5516032e-04 5.1697688e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
4.652         	((-1.2314976e+01 -5.3810845e+02 -1.3664571e-15) (-3.1604599e-03 2.9860105e-03 -1.4197209e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.5084254e+02 3.7429812e+00 3.5213689e-04) (8.2149039e-04 8.6465529e-04 5.2042490e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
4.653         	((-1.2278004e+01 -5.3800661e+02 -1.3663481e-15) (-3.1873900e-03 2.9798630e-03 -1.4111898e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.5080549e+02 3.7367031e+00 3.5133272e-04) (8.2100810e-04 8.7412726e-04 5.2386254e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
4.654         	((-1.2241943e+01 -5.3790539e+02 -1.3662848e-15) (-3.2142578e-03 2.9736948e-03 -1.4026960e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.5076871e+02 3.7306602e+00 3.5052607e-04) (8.2052255e-04 8.8357432e-04 5.2729038e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
4.655         	((-1.2205884e+01 -5.3780090e+02 -1.3662051e-15) (-3.2410745e-03 2.9675108e-03 -1.3942340e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.5073085e+02 3.7244330e+00 3.4976007e-04) (8.2003297e-04 8.9300029e-04 5.3070870e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
4.656         	((-1.2167355e+01 -5.3769654e+02 -1.3661946e-15) (-3.2678265e-03 2.9613152e-03 -1.3858061e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.5069284e+02 3.7174105e+00 3.4893931e-04) (8.1953810e-04 9.0240272e-04 5.3411666e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
4.657         	((-1.2131184e+01 -5.3759406e+02 -1.3661474e-15) (-3.2944986e-03 2.9551259e-03 -1.3774134e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.5065528e+02 3.7116195e+00 3.4815729e-04) (8.1904746e-04 9.1177718e-04 5.3751449e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
4.658         	((-1.2096474e+01 -5.3749278e+02 -1.3659189e-15) (-3.3210915e-03 2.9489509e-03 -1.3690585e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.5061836e+02 3.7062595e+00 3.4742869e-04) (8.1856234e-04 9.2112530e-04 5.4090268e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
4.659         	((-1.2059136e+01 -5.3739084e+02 -1.3657471e-15) (-3.3476181e-03 2.9427686e-03 -1.3607405e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.5058086e+02 3.6995772e+00 3.4668825e-04) (8.1807366e-04 9.3044786e-04 5.4428102e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
4.66          	((-1.2020074e+01 -5.3728792e+02 -1.3655625e-15) (-3.3740708e-03 2.9365747e-03 -1.3524595e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.5054287e+02 3.6927503e+00 3.4582852e-04) (8.1758336e-04 9.3974413e-04 5.4764825e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
4.661         	((-1.1981913e+01 -5.3718549e+02 -1.3654279e-15) (-3.4004556e-03 2.9303692e-03 -1.3442144e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.5050507e+02 3.6860468e+00 3.4503084e-04) (8.1709088e-04 9.4901646e-04 5.5100468e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
4.662         	((-1.1945450e+01 -5.3708433e+02 -1.3653775e-15) (-3.4267763e-03 2.9241492e-03 -1.3359993e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.5046839e+02 3.6801937e+00 3.4424538e-04) (8.1659714e-04 9.5826461e-04 5.5435082e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
4.663         	((-1.1907789e+01 -5.3698627e+02 -1.3651433e-15) (-3.4529907e-03 2.9179786e-03 -1.3278520e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.5043252e+02 3.6734020e+00 3.4338147e-04) (8.1609887e-04 9.6748727e-04 5.5768769e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
4.664         	((-1.1868123e+01 -5.3688667e+02 -1.3648364e-15) (-3.4791221e-03 2.9118210e-03 -1.3197686e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.5039589e+02 3.6661074e+00 3.4250138e-04) (8.1559460e-04 9.7668429e-04 5.6101472e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
4.665         	((-1.1826992e+01 -5.3678401e+02 -1.3646975e-15) (-3.5051729e-03 2.9056498e-03 -1.3117264e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.5035819e+02 3.6581887e+00 3.4159124e-04) (8.1508960e-04 9.8584997e-04 5.6433050e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
4.666         	((-1.1790887e+01 -5.3668524e+02 -1.3645133e-15) (-3.5311429e-03 2.8995025e-03 -1.3037234e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.5032180e+02 3.6520964e+00 3.4079823e-04) (8.1458477e-04 9.9498925e-04 5.6763727e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
4.667         	((-1.1752326e+01 -5.3658317e+02 -1.3644891e-15) (-3.5570466e-03 2.8933419e-03 -1.2957540e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.5028427e+02 3.6453556e+00 3.3992695e-04) (8.1407805e-04 1.0041023e-03 5.7093325e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
4.668         	((-1.1711102e+01 -5.3648009e+02 -1.3645410e-15) (-3.5828745e-03 2.8871776e-03 -1.2878351e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.5024634e+02 3.6374205e+00 3.3900294e-04) (8.1356768e-04 1.0131896e-03 5.7421748e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
4.669         	((-1.1673449e+01 -5.3638178e+02 -1.3643947e-15) (-3.6086403e-03 2.8810008e-03 -1.2799639e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.5021015e+02 3.6308969e+00 3.3806737e-04) (8.1305636e-04 1.0222522e-03 5.7749128e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
4.67          	((-1.1633950e+01 -5.3628318e+02 -1.3642246e-15) (-3.6343198e-03 2.8748434e-03 -1.2721440e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.5017372e+02 3.6235847e+00 3.3720089e-04) (8.1254177e-04 1.0312902e-03 5.8075479e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
4.671         	((-1.1593001e+01 -5.3618392e+02 -1.3640867e-15) (-3.6599201e-03 2.8686901e-03 -1.2643642e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.5013753e+02 3.6158192e+00 3.3621653e-04) (8.1202733e-04 1.0402992e-03 5.8400677e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
4.672         	((-1.1554608e+01 -5.3608354e+02 -1.3639806e-15) (-3.6854557e-03 2.8625345e-03 -1.2566264e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.5010032e+02 3.6089640e+00 3.3544158e-04) (8.1151368e-04 1.0492836e-03 5.8724847e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
4.673         	((-1.1513719e+01 -5.3598494e+02 -1.3638787e-15) (-3.7109082e-03 2.8563754e-03 -1.2489442e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.5006408e+02 3.6013258e+00 3.3445445e-04) (8.1099594e-04 1.0582392e-03 5.9047819e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
4.674         	((-1.1473246e+01 -5.3588675e+02 -1.3636970e-15) (-3.7362823e-03 2.8502160e-03 -1.2413171e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.5002800e+02 3.5936855e+00 3.3350371e-04) (8.1047784e-04 1.0671676e-03 5.9369653e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
4.675         	((-1.1429907e+01 -5.3578603e+02 -1.3635594e-15) (-3.7615486e-03 2.8440739e-03 -1.2337398e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.4999088e+02 3.5848298e+00 3.3248117e-04) (8.0995798e-04 1.0760650e-03 5.9690275e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
4.676         	((-1.1391305e+01 -5.3568667e+02 -1.3634962e-15) (-3.7867397e-03 2.8379414e-03 -1.2262020e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.4995434e+02 3.5779905e+00 3.3154069e-04) (8.0943921e-04 1.0849373e-03 6.0009804e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
4.677         	((-1.1351716e+01 -5.3558844e+02 -1.3633393e-15) (-3.8118538e-03 2.8318096e-03 -1.2187080e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.4991808e+02 3.5707349e+00 3.3058092e-04) (8.0891958e-04 1.0937820e-03 6.0328197e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
4.678         	((-1.1308820e+01 -5.3548903e+02 -1.3633641e-15) (-3.8368879e-03 2.8256790e-03 -1.2112656e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.4988159e+02 3.5624739e+00 3.2958806e-04) (8.0839868e-04 1.1025998e-03 6.0645372e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
4.679         	((-1.1267316e+01 -5.3539057e+02 -1.3632435e-15) (-3.8618371e-03 2.8195587e-03 -1.2038768e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.4984525e+02 3.5543485e+00 3.2858273e-04) (8.0787673e-04 1.1113916e-03 6.0961364e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
4.68          	((-1.1226425e+01 -5.3529271e+02 -1.3631583e-15) (-3.8866883e-03 2.8134584e-03 -1.1965318e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.4980914e+02 3.5468470e+00 3.2759220e-04) (8.0735485e-04 1.1201539e-03 6.1276215e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
4.681         	((-1.1184887e+01 -5.3519585e+02 -1.3629523e-15) (-3.9114600e-03 2.8073545e-03 -1.1892222e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.4977338e+02 3.5387690e+00 3.2655801e-04) (8.0683172e-04 1.1288879e-03 6.1589886e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
4.682         	((-1.1144789e+01 -5.3509705e+02 -1.3627833e-15) (-3.9361616e-03 2.8012515e-03 -1.1819629e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.4973679e+02 3.5316594e+00 3.2548020e-04) (8.0630654e-04 1.1375995e-03 6.1902359e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
4.683         	((-1.1100429e+01 -5.3499914e+02 -1.3627502e-15) (-3.9607842e-03 2.7951492e-03 -1.1747610e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.4970050e+02 3.5219185e+00 3.2446645e-04) (8.0577712e-04 1.1462840e-03 6.2213548e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
4.684         	((-1.1058859e+01 -5.3490064e+02 -1.3625385e-15) (-3.9853323e-03 2.7890493e-03 -1.1676125e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.4966430e+02 3.5139209e+00 3.2350134e-04) (8.0524185e-04 1.1549443e-03 6.2523533e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
4.685         	((-1.1017040e+01 -5.3480246e+02 -1.3624258e-15) (-4.0097832e-03 2.7829706e-03 -1.1605081e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.4962773e+02 3.5057583e+00 3.2244165e-04) (8.0470672e-04 1.1635761e-03 6.2832329e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
4.686         	((-1.0974174e+01 -5.3470574e+02 -1.3623003e-15) (-4.0341469e-03 2.7768948e-03 -1.1534409e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.4959168e+02 3.4972281e+00 3.2144743e-04) (8.0417049e-04 1.1721782e-03 6.3139869e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
4.687         	((-1.0933940e+01 -5.3461130e+02 -1.3622691e-15) (-4.0584269e-03 2.7708289e-03 -1.1464206e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.4955716e+02 3.4901809e+00 3.2030761e-04) (8.0363340e-04 1.1807547e-03 6.3446159e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
4.688         	((-1.0892295e+01 -5.3451434e+02 -1.3620396e-15) (-4.0826102e-03 2.7647859e-03 -1.1394462e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.4952105e+02 3.4816328e+00 3.1933568e-04) (8.0309610e-04 1.1893032e-03 6.3751222e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
4.689         	((-1.0848597e+01 -5.3441638e+02 -1.3619743e-15) (-4.1066975e-03 2.7587448e-03 -1.1325150e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.4948478e+02 3.4727095e+00 3.1827463e-04) (8.0255620e-04 1.1978219e-03 6.4054967e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
4.69          	((-1.0805294e+01 -5.3431842e+02 -1.3617871e-15) (-4.1306877e-03 2.7527233e-03 -1.1256327e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.4944839e+02 3.4638499e+00 3.1716884e-04) (8.0201747e-04 1.2063116e-03 6.4357403e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
4.691         	((-1.0763030e+01 -5.3422286e+02 -1.3616176e-15) (-4.1545792e-03 2.7467236e-03 -1.1187750e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.4941318e+02 3.4554953e+00 3.1603760e-04) (8.0147942e-04 1.2147722e-03 6.4658569e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
4.692         	((-1.0720446e+01 -5.3412695e+02 -1.3614274e-15) (-4.1783656e-03 2.7407306e-03 -1.1119332e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.4937746e+02 3.4469088e+00 3.1498982e-04) (8.0094159e-04 1.2232015e-03 6.4958391e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
4.693         	((-1.0662503e+01 -5.3398916e+02 -1.3614692e-15) (-4.2019317e-03 2.7347464e-03 -1.1052459e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.4933130e+02 3.4345705e+00 3.1343480e-04) (8.0039389e-04 1.2316154e-03 6.5255418e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
4.694         	((-1.0632872e+01 -5.3393285e+02 -1.3614842e-15) (-4.2254943e-03 2.7287930e-03 -1.0984722e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.4930606e+02 3.4291444e+00 3.1270049e-04) (7.9985265e-04 1.2399832e-03 6.5552437e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
4.695         	((-1.0591917e+01 -5.3383533e+02 -1.3614803e-15) (-4.2489602e-03 2.7228791e-03 -1.0917324e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.4926999e+02 3.4212579e+00 3.1162931e-04) (7.9931391e-04 1.2483232e-03 6.5848318e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
4.696         	((-1.0549722e+01 -5.3374013e+02 -1.3614431e-15) (-4.2723367e-03 2.7169792e-03 -1.0850265e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.4923461e+02 3.4126093e+00 3.1055036e-04) (7.9877643e-04 1.2566333e-03 6.6142915e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
4.697         	((-1.0506593e+01 -5.3364350e+02 -1.3614472e-15) (-4.2956186e-03 2.7110894e-03 -1.0783593e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.4919877e+02 3.4040296e+00 3.0940526e-04) (7.9823667e-04 1.2649141e-03 6.6436176e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
4.698         	((-1.0463645e+01 -5.3354607e+02 -1.3614352e-15) (-4.3187972e-03 2.7052108e-03 -1.0717373e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.4916258e+02 3.3951027e+00 3.0829185e-04) (7.9769359e-04 1.2731639e-03 6.6728126e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
4.699         	((-1.0421695e+01 -5.3344955e+02 -1.3614792e-15) (-4.3418888e-03 2.6993383e-03 -1.0651902e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.4912654e+02 3.3864009e+00 3.0720441e-04) (7.9714769e-04 1.2813872e-03 6.7018812e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
4.7           	((-1.0378594e+01 -5.3335254e+02 -1.3613439e-15) (-4.3648882e-03 2.6934804e-03 -1.0586853e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.4909064e+02 3.3777954e+00 3.0608460e-04) (7.9660241e-04 1.2895821e-03 6.7308148e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
4.701         	((-1.0336593e+01 -5.3325740e+02 -1.3613010e-15) (-4.3878008e-03 2.6876347e-03 -1.0522294e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.4905560e+02 3.3693807e+00 3.0497732e-04) (7.9605571e-04 1.2977503e-03 6.7596170e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
4.702         	((-1.0293514e+01 -5.3316294e+02 -1.3613237e-15) (-4.4106210e-03 2.6818136e-03 -1.0458242e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.4902070e+02 3.3605328e+00 3.0384583e-04) (7.9550886e-04 1.3058905e-03 6.7882859e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
4.703         	((-1.0250089e+01 -5.3306791e+02 -1.3614415e-15) (-4.4333311e-03 2.6760206e-03 -1.0394588e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.4898550e+02 3.3513679e+00 3.0268933e-04) (7.9496274e-04 1.3139989e-03 6.8168175e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
4.704         	((-1.0207028e+01 -5.3297180e+02 -1.3615027e-15) (-4.4559324e-03 2.6702540e-03 -1.0331268e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.4894997e+02 3.3423606e+00 3.0158771e-04) (7.9441999e-04 1.3220761e-03 6.8452142e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
4.705         	((-1.0164732e+01 -5.3287504e+02 -1.3616390e-15) (-4.4784295e-03 2.6645041e-03 -1.0268416e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.4891376e+02 3.3342844e+00 3.0050718e-04) (7.9388183e-04 1.3301271e-03 6.8734783e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
4.706         	((-1.0119991e+01 -5.3277986e+02 -1.3617919e-15) (-4.5008161e-03 2.6587761e-03 -1.0205956e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.4887822e+02 3.3248722e+00 2.9930159e-04) (7.9334602e-04 1.3381473e-03 6.9015973e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
4.707         	((-1.0075282e+01 -5.3268542e+02 -1.3617493e-15) (-4.5230953e-03 2.6530617e-03 -1.0143932e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.4884296e+02 3.3157073e+00 2.9812886e-04) (7.9280970e-04 1.3461354e-03 6.9295773e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
4.708         	((-1.0031462e+01 -5.3258907e+02 -1.3617336e-15) (-4.5452773e-03 2.6473582e-03 -1.0082330e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.4880728e+02 3.3065217e+00 2.9693564e-04) (7.9227251e-04 1.3540960e-03 6.9574182e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
4.709         	((-9.9850182e+00 -5.3249147e+02 -1.3617188e-15) (-4.5673459e-03 2.6416689e-03 -1.0021174e-03) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.4877093e+02 3.2964988e+00 2.9575532e-04) (7.9173610e-04 1.3620249e-03 6.9851087e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
4.71          	((-9.9390705e+00 -5.3239598e+02 -1.3618220e-15) (-4.5892934e-03 2.6359998e-03 -9.9604692e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.4873562e+02 3.2861613e+00 2.9456074e-04) (7.9120102e-04 1.3699189e-03 7.0126506e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
4.711         	((-9.8951131e+00 -5.3230233e+02 -1.3618931e-15) (-4.6111160e-03 2.6303634e-03 -9.9001772e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.4870083e+02 3.2766282e+00 2.9334386e-04) (7.9067109e-04 1.3777770e-03 7.0400451e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
4.712         	((-9.8504524e+00 -5.3220913e+02 -1.3619123e-15) (-4.6328264e-03 2.6247525e-03 -9.8402937e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.4866606e+02 3.2670688e+00 2.9214135e-04) (7.9014388e-04 1.3856048e-03 7.0672924e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
4.713         	((-9.8058444e+00 -5.3211511e+02 -1.3618899e-15) (-4.6544308e-03 2.6191657e-03 -9.7808158e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.4863095e+02 3.2575985e+00 2.9094507e-04) (7.8961819e-04 1.3934027e-03 7.0943949e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
4.714         	((-9.7603002e+00 -5.3201852e+02 -1.3618523e-15) (-4.6759235e-03 2.6135991e-03 -9.7217905e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.4859502e+02 3.2476960e+00 2.8972228e-04) (7.8909301e-04 1.4011693e-03 7.1213493e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
4.715         	((-9.7157152e+00 -5.3192370e+02 -1.3618886e-15) (-4.6972944e-03 2.6080598e-03 -9.6632494e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.4855963e+02 3.2377991e+00 2.8855362e-04) (7.8856974e-04 1.4089023e-03 7.1481622e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
4.716         	((-9.6703709e+00 -5.3182977e+02 -1.3619205e-15) (-4.7185503e-03 2.6025415e-03 -9.6051100e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.4852467e+02 3.2276493e+00 2.8732721e-04) (7.8804793e-04 1.4166042e-03 7.1748293e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
4.717         	((-9.6269063e+00 -5.3173514e+02 -1.3619087e-15) (-4.7396940e-03 2.5970479e-03 -9.5473913e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.4848948e+02 3.2182315e+00 2.8613298e-04) (7.8752743e-04 1.4242760e-03 7.2013508e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
4.718         	((-9.5823262e+00 -5.3164034e+02 -1.3620108e-15) (-4.7607262e-03 2.5915771e-03 -9.4900622e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.4845439e+02 3.2087335e+00 2.8490745e-04) (7.8700937e-04 1.4319181e-03 7.2277242e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
4.719         	((-9.5377172e+00 -5.3154504e+02 -1.3621653e-15) (-4.7816449e-03 2.5861296e-03 -9.4331459e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00)) ((-2.4841886e+02 3.1994503e+00 2.8364913e-04) (7.8649324e-04 1.4395315e-03 7.2539475e-04) (0.0000000e+00 0.0000000e+00 0.0000000e+00))
